"beta_January","beta_February","beta_March","beta_April","beta_May","beta_June","beta_July","beta_August","beta_September","beta_October","beta_November","beta_December"
0.0612298696796692,0.204485098990453,0.014626794910113,0.396485980916929,0.569818099382785,0.596287781060805,0.450786597743311,-0.308842734429351,-0.466240723234049,-0.0131125746597208,-0.669462866602876,-0.428067116562598
0.165316455871408,0.293646971459007,0.100665977610695,0.48261344158655,0.678342125927107,0.697629058178253,0.544142309615056,-0.205341087242167,-0.367074887956074,0.0938085317457676,-0.565205524374887,-0.33061381687812
0.187643248665446,0.325172282499007,0.13778208684204,0.494147603776894,0.712436198375333,0.726244616217433,0.586946635435525,-0.179424265841732,-0.331977866216361,0.106990839219061,-0.541379991164736,-0.299677054790379
-0.213574056356242,-0.0597668737978133,-0.256046145424,0.118887730982137,0.312625089036574,0.330832769948026,0.181456695087021,-0.560190557529403,-0.728372122834576,-0.271118181367753,-0.926843379641405,-0.685668021503645
0.154972317983272,0.299149781871632,0.107156795221866,0.475549454842005,0.679607721514917,0.705489467639902,0.558889656831673,-0.212300315456856,-0.360437897882479,0.0966892711427116,-0.567093209134214,-0.336156636292563
0.0346349400237222,0.173042654171462,-0.0233346893307595,0.365275211821852,0.562302052246072,0.570686911116496,0.416712583489904,-0.322207036068358,-0.481994796832365,-0.0310116197383786,-0.687354308373467,-0.440210374845669
0.0409149915213621,0.18052273785918,-0.0144955821723518,0.355990034595507,0.555800173748699,0.584192163198855,0.423775013825808,-0.335296038013201,-0.483274937424526,-0.0345173603869143,-0.688107463484884,-0.449346124236543
-0.0723928300808459,0.0777274814526141,-0.119206578951248,0.260707268109851,0.457198591599367,0.476864168318275,0.329010702483093,-0.429903296736358,-0.589504454733083,-0.133533192468016,-0.790355287624924,-0.553188659565741
0.196027933594196,0.335622062779469,0.137296213007126,0.515804430241017,0.718787600090771,0.73180250992401,0.585928371183065,-0.1842556014642,-0.32633019501006,0.119592640003734,-0.530023554251275,-0.290269898456065
0.340843016881437,0.488091214665126,0.289553657293066,0.669730439193058,0.855864107982014,0.879046971805144,0.729639256236561,-0.0383170841171415,-0.172436169983829,0.269523677413858,-0.376869422593906,-0.142452181689519
0.0707664111848826,0.218068378594726,0.0148548962432469,0.402538439032217,0.587231296982757,0.616823498931737,0.463855105173231,-0.309287852697299,-0.462014038321355,0.00857054182723586,-0.660599672549206,-0.403754054975231
0.0622270817260674,0.207224836138679,0.0174482971696046,0.391748544657477,0.601171713304062,0.605440345274429,0.468445234110809,-0.300435817083624,-0.434253256816258,-0.0014801898616522,-0.652477877994446,-0.413150824954927
0.0780283537506033,0.225029270801603,0.0252871690561666,0.405873311381518,0.601341962841938,0.624495341114448,0.461809457779754,-0.293075390188444,-0.436639850420997,0.0138711417687883,-0.645548368934597,-0.401481655239252
-0.0310010063618203,0.101875545563461,-0.0973526287318132,0.295080658742782,0.484134593170093,0.512829075425967,0.360633391902522,-0.391864169464104,-0.546433469247776,-0.109161034128745,-0.756162287603002,-0.522082428156179
-0.0493288700202752,0.10672680177298,-0.0903970384289515,0.284055545110982,0.486158387177369,0.4957779972967,0.358014569915897,-0.403950627789323,-0.55376361292427,-0.106180406704657,-0.769878774288853,-0.516946301970867
-0.222511815436515,-0.0659401341286377,-0.26771289953561,0.108807127641314,0.308205724247245,0.337036004763133,0.169739426238835,-0.582049349713429,-0.72779378843333,-0.275384744165979,-0.941184528213816,-0.690386667947913
0.0255574467966189,0.163847841276628,-0.0264995302560699,0.36203944148369,0.551035078746437,0.561534519538957,0.418542214789421,-0.351283230015308,-0.492545801370475,-0.0426360155852215,-0.695596369946225,-0.460808587957032
-0.109275921090225,0.0300281750767859,-0.170686759512272,0.21412417691996,0.401425781096542,0.414991396271087,0.275714585396482,-0.494159844966252,-0.634638999064736,-0.182410532273531,-0.841572997495199,-0.599555063707314
0.0662415305204472,0.218753793829322,0.00948900570360298,0.389467146362891,0.586715234253377,0.606727342858886,0.44865579300091,-0.306609562043149,-0.449022276001344,-0.00894283602667143,-0.657494477680025,-0.414119676196848
-0.107362182643163,0.0464616140314468,-0.152974533737431,0.236477455992918,0.428512181333023,0.440264029783729,0.290839948558735,-0.459289675564441,-0.617462602065389,-0.166177989728397,-0.811868032746833,-0.579205005020666
0.26851309478867,0.417262234179338,0.230050404792689,0.615029960398092,0.800467788474574,0.817220390942718,0.670842626351939,-0.0802613947925726,-0.241756483598023,0.218789279920681,-0.430525381679409,-0.204236870307837
0.119634609365926,0.268374497222923,0.065023723445514,0.457028944415302,0.650896871964539,0.659348096055669,0.513879340722526,-0.249754061742692,-0.388336388478931,0.0564937067485261,-0.605722999567243,-0.349766838075262
-0.0535012655739435,0.0897281499441025,-0.0929962163136874,0.269205431048591,0.468907384781771,0.496296903518638,0.341633127269526,-0.41893773981722,-0.559415691470928,-0.10961388855823,-0.77682953233104,-0.525993365574508
0.141706202130634,0.282361431282729,0.0834333010529248,0.459432923494604,0.6597873376271,0.677522056200417,0.526777019695923,-0.231384242768872,-0.373239455320249,0.0740968760087905,-0.582129091360855,-0.349485938068692
0.0421915333841622,0.188663053306433,-0.00359708460092936,0.374087345404494,0.563532155346225,0.591050914258878,0.434330019976986,-0.329806861093666,-0.482262912231375,-0.0207094653484156,-0.680679590950755,-0.441019964925668
-0.00613604333772114,0.128811960991125,-0.0618647672716582,0.311624701023098,0.509695979023134,0.5322594945585,0.38856214244934,-0.374336167558082,-0.538301003679512,-0.0852577814462232,-0.725710894775905,-0.486376018174448
-0.0489334245613603,0.103494859184355,-0.091658454094331,0.284948914300061,0.482134529692997,0.493333408658601,0.341067022507815,-0.41924121935643,-0.553305706115077,-0.120071893991984,-0.766378055314392,-0.527618779111186
-0.093140483541172,0.0468034046654781,-0.147474862790552,0.230284701147699,0.425181314988254,0.450053745163699,0.296836580533248,-0.468806250856429,-0.617139856600754,-0.166577849800258,-0.819791868722187,-0.583855691479389
-0.00421465155661691,0.143218315091815,-0.0589900365419404,0.331592374010295,0.523597187225647,0.546883895179368,0.389131470170699,-0.365488889049751,-0.510346845540576,-0.0574574295880149,-0.71565669430758,-0.487530415912679
-0.141180219301785,0.00151849638356654,-0.191918146651663,0.185848109241201,0.377738520052459,0.396139308290564,0.25460603755533,-0.508431125908628,-0.663303939278433,-0.203164935599445,-0.86495421939635,-0.625036898907913
-0.14320665801038,0.0026760090668615,-0.197079284482539,0.182019920602176,0.373634815757499,0.399741033224506,0.246572236632029,-0.518291887344257,-0.659060508956483,-0.223728786708827,-0.866771089487654,-0.634100182857579
-0.111564228124798,0.0335963417358998,-0.166408756747734,0.210848918903871,0.403218403389798,0.429125302559119,0.277487633352452,-0.466423458154472,-0.642385916687189,-0.18927340850262,-0.84011929665619,-0.59275277974592
0.521650987081247,0.660863764754194,0.475687077467813,0.851506821538509,1.04441805487434,1.06029286451786,0.922210188968677,0.158129906076674,0.0128772925422856,0.456962058206099,-0.188705229509484,0.0493605461954245
-0.124283358869129,0.00682933632665209,-0.169476123304309,0.202283314788206,0.400600734417919,0.414050823491406,0.259520629158434,-0.483653413669842,-0.64399695801497,-0.195199434493127,-0.84509761821359,-0.616631301464661
0.137940039585132,0.280000134189471,0.0746262410439908,0.451640667324638,0.657903449965004,0.665343160184231,0.530018370682063,-0.229763572236656,-0.375954070636507,0.0631867625965045,-0.595938783576992,-0.360278871411285
-0.116930397479995,0.0188954759774107,-0.159506658276786,0.202256459339375,0.40885796236134,0.408218696586427,0.280794575987824,-0.486028459759961,-0.634804931049305,-0.179723525603569,-0.841505780720428,-0.601478617807696
-0.0197226768704484,0.126927000286322,-0.0622184265138999,0.308339430869211,0.506507211708377,0.52102974093401,0.384550617975353,-0.375830590764295,-0.52228560066535,-0.0806007051479736,-0.728702568071964,-0.494171198165305
-0.453073983048036,-0.320249155290221,-0.501788666763414,-0.140339421783575,0.062168663174586,0.0766673288994283,-0.0706009978169991,-0.822081822820643,-0.972966653697063,-0.52643416543294,-1.18791938425831,-0.952891152470709
0.284105181834127,0.438471514589493,0.239363014138859,0.61775546655112,0.814985782070999,0.833218303029541,0.683930788618592,-0.0770400427951296,-0.231695307596379,0.223606020833844,-0.435444162123611,-0.196541920946879
0.165832840830251,0.308370416346018,0.10929774441031,0.498204418897899,0.690781507280597,0.703145917884139,0.555971212332919,-0.189565048369293,-0.356571367206827,0.101339650441692,-0.560200132571703,-0.331116010524784
